classlabel	activity	subject	feature	measurement
3	WALKING_DOWNSTAIRS	17	FrequencyBodyGyroscopeSTD-X	-0.393194731747826
3	WALKING_DOWNSTAIRS	19	FrequencyBodyGyroscopeSTD-X	0.196613286661538
3	WALKING_DOWNSTAIRS	21	FrequencyBodyGyroscopeSTD-X	-0.469790144111111
3	WALKING_DOWNSTAIRS	22	FrequencyBodyGyroscopeSTD-X	-0.284532358444445
3	WALKING_DOWNSTAIRS	23	FrequencyBodyGyroscopeSTD-X	-0.482598325037037
3	WALKING_DOWNSTAIRS	25	FrequencyBodyGyroscopeSTD-X	-0.316252107741379
3	WALKING_DOWNSTAIRS	26	FrequencyBodyGyroscopeSTD-X	-0.3981998635
3	WALKING_DOWNSTAIRS	27	FrequencyBodyGyroscopeSTD-X	-0.390968436431818
3	WALKING_DOWNSTAIRS	28	FrequencyBodyGyroscopeSTD-X	-0.345453346086956
3	WALKING_DOWNSTAIRS	29	FrequencyBodyGyroscopeSTD-X	-0.319123137947917
3	WALKING_DOWNSTAIRS	30	FrequencyBodyGyroscopeSTD-X	-0.278386596338226
3	WALKING_DOWNSTAIRS	2	FrequencyBodyGyroscopeSTD-X	-0.379436674361702
3	WALKING_DOWNSTAIRS	4	FrequencyBodyGyroscopeSTD-X	-0.414919000955556
3	WALKING_DOWNSTAIRS	9	FrequencyBodyGyroscopeSTD-X	-0.423558773952381
3	WALKING_DOWNSTAIRS	10	FrequencyBodyGyroscopeSTD-X	-0.339514358157895
3	WALKING_DOWNSTAIRS	12	FrequencyBodyGyroscopeSTD-X	-0.4223632375
3	WALKING_DOWNSTAIRS	13	FrequencyBodyGyroscopeSTD-X	-0.452190386808511
3	WALKING_DOWNSTAIRS	18	FrequencyBodyGyroscopeSTD-X	-0.513947089545455
3	WALKING_DOWNSTAIRS	20	FrequencyBodyGyroscopeSTD-X	-0.253365630644444
3	WALKING_DOWNSTAIRS	24	FrequencyBodyGyroscopeSTD-X	-0.484894683818182
4	SITTING	1	FrequencyBodyGyroscopeSTD-X	-0.977904227021277
4	SITTING	3	FrequencyBodyGyroscopeSTD-X	-0.968013062884615
4	SITTING	5	FrequencyBodyGyroscopeSTD-X	-0.969390369318182
4	SITTING	6	FrequencyBodyGyroscopeSTD-X	-0.963407046545454
4	SITTING	7	FrequencyBodyGyroscopeSTD-X	-0.9427264225
4	SITTING	8	FrequencyBodyGyroscopeSTD-X	-0.985339301521739
4	SITTING	11	FrequencyBodyGyroscopeSTD-X	-0.989189512641509
4	SITTING	14	FrequencyBodyGyroscopeSTD-X	-0.981573087222222
4	SITTING	15	FrequencyBodyGyroscopeSTD-X	-0.988881930508474
4	SITTING	16	FrequencyBodyGyroscopeSTD-X	-0.982057861449275
4	SITTING	17	FrequencyBodyGyroscopeSTD-X	-0.99004126046875
4	SITTING	19	FrequencyBodyGyroscopeSTD-X	-0.985576048219178
4	SITTING	21	FrequencyBodyGyroscopeSTD-X	-0.98955931
4	SITTING	22	FrequencyBodyGyroscopeSTD-X	-0.982373346290323
4	SITTING	23	FrequencyBodyGyroscopeSTD-X	-0.981523241176471
4	SITTING	25	FrequencyBodyGyroscopeSTD-X	-0.990550003076923
4	SITTING	26	FrequencyBodyGyroscopeSTD-X	-0.991318436410256
4	SITTING	27	FrequencyBodyGyroscopeSTD-X	-0.988984618428571
4	SITTING	28	FrequencyBodyGyroscopeSTD-X	-0.98161514125
4	SITTING	29	FrequencyBodyGyroscopeSTD-X	-0.990727755166667
4	SITTING	30	FrequencyBodyGyroscopeSTD-X	-0.988484803225807
4	SITTING	2	FrequencyBodyGyroscopeSTD-X	-0.986808501521739
4	SITTING	4	FrequencyBodyGyroscopeSTD-X	-0.973333107
4	SITTING	9	FrequencyBodyGyroscopeSTD-X	-0.9618360162
4	SITTING	10	FrequencyBodyGyroscopeSTD-X	-0.989712360740741
4	SITTING	12	FrequencyBodyGyroscopeSTD-X	-0.976339901372549
4	SITTING	13	FrequencyBodyGyroscopeSTD-X	-0.986714694081633
4	SITTING	18	FrequencyBodyGyroscopeSTD-X	-0.992575399473684
4	SITTING	20	FrequencyBodyGyroscopeSTD-X	-0.978433538484848
4	SITTING	24	FrequencyBodyGyroscopeSTD-X	-0.988891551764706
5	STANDING	1	FrequencyBodyGyroscopeSTD-X	-0.987497128679245
5	STANDING	3	FrequencyBodyGyroscopeSTD-X	-0.901985672459016
5	STANDING	5	FrequencyBodyGyroscopeSTD-X	-0.912780915714286
5	STANDING	6	FrequencyBodyGyroscopeSTD-X	-0.952817395263158
5	STANDING	7	FrequencyBodyGyroscopeSTD-X	-0.947891986226415
5	STANDING	8	FrequencyBodyGyroscopeSTD-X	-0.974200997592592
5	STANDING	11	FrequencyBodyGyroscopeSTD-X	-0.981009115744681
5	STANDING	14	FrequencyBodyGyroscopeSTD-X	-0.962741032833333
5	STANDING	15	FrequencyBodyGyroscopeSTD-X	-0.948275234150944
5	STANDING	16	FrequencyBodyGyroscopeSTD-X	-0.973926885
5	STANDING	17	FrequencyBodyGyroscopeSTD-X	-0.981791318076923
5	STANDING	19	FrequencyBodyGyroscopeSTD-X	-0.946607045616438
5	STANDING	21	FrequencyBodyGyroscopeSTD-X	-0.964530315842697
5	STANDING	22	FrequencyBodyGyroscopeSTD-X	-0.919851782380952
5	STANDING	23	FrequencyBodyGyroscopeSTD-X	-0.941698515588235
5	STANDING	25	FrequencyBodyGyroscopeSTD-X	-0.97266417
5	STANDING	26	FrequencyBodyGyroscopeSTD-X	-0.975321645675676
5	STANDING	27	FrequencyBodyGyroscopeSTD-X	-0.970221836375
5	STANDING	28	FrequencyBodyGyroscopeSTD-X	-0.886706768227848
5	STANDING	29	FrequencyBodyGyroscopeSTD-X	-0.979162564923077
5	STANDING	30	FrequencyBodyGyroscopeSTD-X	-0.911718163220339
5	STANDING	2	FrequencyBodyGyroscopeSTD-X	-0.97498812462963
5	STANDING	4	FrequencyBodyGyroscopeSTD-X	-0.912464793928571
5	STANDING	9	FrequencyBodyGyroscopeSTD-X	-0.924738576444445
5	STANDING	10	FrequencyBodyGyroscopeSTD-X	-0.932273942727273
5	STANDING	12	FrequencyBodyGyroscopeSTD-X	-0.884385204098361
5	STANDING	13	FrequencyBodyGyroscopeSTD-X	-0.955818411578947
5	STANDING	18	FrequencyBodyGyroscopeSTD-X	-0.962272711643836
5	STANDING	20	FrequencyBodyGyroscopeSTD-X	-0.890525705068493
5	STANDING	24	FrequencyBodyGyroscopeSTD-X	-0.961885695217391
6	LAYING	1	FrequencyBodyGyroscopeSTD-X	-0.8822964508
6	LAYING	3	FrequencyBodyGyroscopeSTD-X	-0.975986433709678
6	LAYING	5	FrequencyBodyGyroscopeSTD-X	-0.980705769807692
6	LAYING	6	FrequencyBodyGyroscopeSTD-X	-0.962164978596491
6	LAYING	7	FrequencyBodyGyroscopeSTD-X	-0.962348254423077
6	LAYING	8	FrequencyBodyGyroscopeSTD-X	-0.967846360740741
6	LAYING	11	FrequencyBodyGyroscopeSTD-X	-0.982424585438596
6	LAYING	14	FrequencyBodyGyroscopeSTD-X	-0.959740488627451
6	LAYING	15	FrequencyBodyGyroscopeSTD-X	-0.958224495416667
6	LAYING	16	FrequencyBodyGyroscopeSTD-X	-0.977509583571429
6	LAYING	17	FrequencyBodyGyroscopeSTD-X	-0.97720349830986
6	LAYING	19	FrequencyBodyGyroscopeSTD-X	-0.983944795060241
6	LAYING	21	FrequencyBodyGyroscopeSTD-X	-0.976226919888889
6	LAYING	22	FrequencyBodyGyroscopeSTD-X	-0.958030986944444
6	LAYING	23	FrequencyBodyGyroscopeSTD-X	-0.982665212638889
6	LAYING	25	FrequencyBodyGyroscopeSTD-X	-0.891308069041096
6	LAYING	26	FrequencyBodyGyroscopeSTD-X	-0.990970119605263
6	LAYING	27	FrequencyBodyGyroscopeSTD-X	-0.989382328918919
6	LAYING	28	FrequencyBodyGyroscopeSTD-X	-0.958092114
6	LAYING	29	FrequencyBodyGyroscopeSTD-X	-0.994652185217391
6	LAYING	30	FrequencyBodyGyroscopeSTD-X	-0.974488400714286
6	LAYING	2	FrequencyBodyGyroscopeSTD-X	-0.988860685833334
6	LAYING	4	FrequencyBodyGyroscopeSTD-X	-0.975094739444444
6	LAYING	9	FrequencyBodyGyroscopeSTD-X	-0.9463891504
6	LAYING	10	FrequencyBodyGyroscopeSTD-X	-0.96454456637931
6	LAYING	12	FrequencyBodyGyroscopeSTD-X	-0.969254585333333
6	LAYING	13	FrequencyBodyGyroscopeSTD-X	-0.973446792419355
6	LAYING	18	FrequencyBodyGyroscopeSTD-X	-0.993019371692308
6	LAYING	20	FrequencyBodyGyroscopeSTD-X	-0.985154588529412
6	LAYING	24	FrequencyBodyGyroscopeSTD-X	-0.984713284166667
1	WALKING	1	FrequencyBodyGyroscopeSTD-Y	-0.033508159788421
1	WALKING	3	FrequencyBodyGyroscopeSTD-Y	-0.568888673448276
1	WALKING	5	FrequencyBodyGyroscopeSTD-Y	-0.502683380535714
1	WALKING	6	FrequencyBodyGyroscopeSTD-Y	-0.332008706842105
1	WALKING	7	FrequencyBodyGyroscopeSTD-Y	-0.290859379017544
1	WALKING	8	FrequencyBodyGyroscopeSTD-Y	-0.1908057215
1	WALKING	11	FrequencyBodyGyroscopeSTD-Y	-0.453663184067796
1	WALKING	14	FrequencyBodyGyroscopeSTD-Y	0.0832950551222034
1	WALKING	15	FrequencyBodyGyroscopeSTD-Y	-0.365361208555556
1	WALKING	16	FrequencyBodyGyroscopeSTD-Y	-0.61194087745098
1	WALKING	17	FrequencyBodyGyroscopeSTD-Y	-0.439238787704918
1	WALKING	19	FrequencyBodyGyroscopeSTD-Y	-0.133010285461538
1	WALKING	21	FrequencyBodyGyroscopeSTD-Y	-0.419400879423077
1	WALKING	22	FrequencyBodyGyroscopeSTD-Y	-0.481624411086957
1	WALKING	23	FrequencyBodyGyroscopeSTD-Y	0.286581518449152
1	WALKING	25	FrequencyBodyGyroscopeSTD-Y	-0.567201282027027
1	WALKING	26	FrequencyBodyGyroscopeSTD-Y	-0.587939604576271
1	WALKING	27	FrequencyBodyGyroscopeSTD-Y	-0.530943838421053
1	WALKING	28	FrequencyBodyGyroscopeSTD-Y	-0.497470739444445
1	WALKING	29	FrequencyBodyGyroscopeSTD-Y	-0.0941359695075472
1	WALKING	30	FrequencyBodyGyroscopeSTD-Y	0.0955456046230769
1	WALKING	2	FrequencyBodyGyroscopeSTD-Y	-0.533046952542373
1	WALKING	4	FrequencyBodyGyroscopeSTD-Y	-0.654657770166667
1	WALKING	9	FrequencyBodyGyroscopeSTD-Y	-0.490990336346154
1	WALKING	10	FrequencyBodyGyroscopeSTD-Y	-0.204392821584906
1	WALKING	12	FrequencyBodyGyroscopeSTD-Y	-0.4437983296
1	WALKING	13	FrequencyBodyGyroscopeSTD-Y	-0.318618506122807
1	WALKING	18	FrequencyBodyGyroscopeSTD-Y	-0.460890661785714
1	WALKING	20	FrequencyBodyGyroscopeSTD-Y	0.107704805445098
1	WALKING	24	FrequencyBodyGyroscopeSTD-Y	-0.495896271896552
2	WALKING_UPSTAIRS	1	FrequencyBodyGyroscopeSTD-Y	0.151538905566038
2	WALKING_UPSTAIRS	3	FrequencyBodyGyroscopeSTD-Y	-0.556045947118644
2	WALKING_UPSTAIRS	5	FrequencyBodyGyroscopeSTD-Y	-0.403486393191489
2	WALKING_UPSTAIRS	6	FrequencyBodyGyroscopeSTD-Y	-0.31361857145098
2	WALKING_UPSTAIRS	7	FrequencyBodyGyroscopeSTD-Y	-0.579964614705883
2	WALKING_UPSTAIRS	8	FrequencyBodyGyroscopeSTD-Y	-0.0478802512585366
2	WALKING_UPSTAIRS	11	FrequencyBodyGyroscopeSTD-Y	-0.153787850538889
2	WALKING_UPSTAIRS	14	FrequencyBodyGyroscopeSTD-Y	0.646233637037037
2	WALKING_UPSTAIRS	15	FrequencyBodyGyroscopeSTD-Y	-0.243612269004167
2	WALKING_UPSTAIRS	16	FrequencyBodyGyroscopeSTD-Y	-0.559600598431373
2	WALKING_UPSTAIRS	17	FrequencyBodyGyroscopeSTD-Y	-0.481154119791667
2	WALKING_UPSTAIRS	19	FrequencyBodyGyroscopeSTD-Y	-0.149925160355
2	WALKING_UPSTAIRS	21	FrequencyBodyGyroscopeSTD-Y	-0.478299637021277
2	WALKING_UPSTAIRS	22	FrequencyBodyGyroscopeSTD-Y	-0.473882071666667
2	WALKING_UPSTAIRS	23	FrequencyBodyGyroscopeSTD-Y	-0.301619977058824
2	WALKING_UPSTAIRS	25	FrequencyBodyGyroscopeSTD-Y	-0.349362687538462
2	WALKING_UPSTAIRS	26	FrequencyBodyGyroscopeSTD-Y	-0.598236639818182
2	WALKING_UPSTAIRS	27	FrequencyBodyGyroscopeSTD-Y	-0.587869474313725
2	WALKING_UPSTAIRS	28	FrequencyBodyGyroscopeSTD-Y	-0.459989315686275
2	WALKING_UPSTAIRS	29	FrequencyBodyGyroscopeSTD-Y	0.234346783653061
2	WALKING_UPSTAIRS	30	FrequencyBodyGyroscopeSTD-Y	0.0449545535584615
2	WALKING_UPSTAIRS	2	FrequencyBodyGyroscopeSTD-Y	-0.459758488958333
2	WALKING_UPSTAIRS	4	FrequencyBodyGyroscopeSTD-Y	-0.489824279230769
2	WALKING_UPSTAIRS	9	FrequencyBodyGyroscopeSTD-Y	-0.352033091612245
2	WALKING_UPSTAIRS	10	FrequencyBodyGyroscopeSTD-Y	0.171735785297872
2	WALKING_UPSTAIRS	12	FrequencyBodyGyroscopeSTD-Y	-0.483918390576923
2	WALKING_UPSTAIRS	13	FrequencyBodyGyroscopeSTD-Y	-0.364283258727273
2	WALKING_UPSTAIRS	18	FrequencyBodyGyroscopeSTD-Y	-0.443429836896552
2	WALKING_UPSTAIRS	20	FrequencyBodyGyroscopeSTD-Y	-0.0790467213725491
2	WALKING_UPSTAIRS	24	FrequencyBodyGyroscopeSTD-Y	-0.586177824237288
3	WALKING_DOWNSTAIRS	1	FrequencyBodyGyroscopeSTD-Y	-0.181414728657143
3	WALKING_DOWNSTAIRS	3	FrequencyBodyGyroscopeSTD-Y	-0.553094540204082
3	WALKING_DOWNSTAIRS	5	FrequencyBodyGyroscopeSTD-Y	-0.431552775319149
3	WALKING_DOWNSTAIRS	6	FrequencyBodyGyroscopeSTD-Y	-0.235470976166667
3	WALKING_DOWNSTAIRS	7	FrequencyBodyGyroscopeSTD-Y	-0.351717743191489
3	WALKING_DOWNSTAIRS	8	FrequencyBodyGyroscopeSTD-Y	-0.0461356322868421
3	WALKING_DOWNSTAIRS	11	FrequencyBodyGyroscopeSTD-Y	-0.481127494565217
3	WALKING_DOWNSTAIRS	14	FrequencyBodyGyroscopeSTD-Y	0.0741391154937778
3	WALKING_DOWNSTAIRS	15	FrequencyBodyGyroscopeSTD-Y	-0.360972848571429
3	WALKING_DOWNSTAIRS	16	FrequencyBodyGyroscopeSTD-Y	-0.565214032765958
3	WALKING_DOWNSTAIRS	17	FrequencyBodyGyroscopeSTD-Y	-0.469390428043478
3	WALKING_DOWNSTAIRS	19	FrequencyBodyGyroscopeSTD-Y	-0.028489571974359
3	WALKING_DOWNSTAIRS	21	FrequencyBodyGyroscopeSTD-Y	-0.388418746666667
3	WALKING_DOWNSTAIRS	22	FrequencyBodyGyroscopeSTD-Y	-0.570339899444444
3	WALKING_DOWNSTAIRS	23	FrequencyBodyGyroscopeSTD-Y	0.12605231802963
3	WALKING_DOWNSTAIRS	25	FrequencyBodyGyroscopeSTD-Y	-0.470641125
3	WALKING_DOWNSTAIRS	26	FrequencyBodyGyroscopeSTD-Y	-0.4975063388
3	WALKING_DOWNSTAIRS	27	FrequencyBodyGyroscopeSTD-Y	-0.543033246590909
3	WALKING_DOWNSTAIRS	28	FrequencyBodyGyroscopeSTD-Y	-0.293108364565217
3	WALKING_DOWNSTAIRS	29	FrequencyBodyGyroscopeSTD-Y	-0.354872689583333
3	WALKING_DOWNSTAIRS	30	FrequencyBodyGyroscopeSTD-Y	-0.255732054951613
3	WALKING_DOWNSTAIRS	2	FrequencyBodyGyroscopeSTD-Y	-0.458732747446809
3	WALKING_DOWNSTAIRS	4	FrequencyBodyGyroscopeSTD-Y	-0.691518367333333
3	WALKING_DOWNSTAIRS	9	FrequencyBodyGyroscopeSTD-Y	-0.364282565714286
3	WALKING_DOWNSTAIRS	10	FrequencyBodyGyroscopeSTD-Y	-0.343237004473684
3	WALKING_DOWNSTAIRS	12	FrequencyBodyGyroscopeSTD-Y	-0.518923134565217
3	WALKING_DOWNSTAIRS	13	FrequencyBodyGyroscopeSTD-Y	-0.24966032923617
3	WALKING_DOWNSTAIRS	18	FrequencyBodyGyroscopeSTD-Y	-0.607757979272727
3	WALKING_DOWNSTAIRS	20	FrequencyBodyGyroscopeSTD-Y	-0.159961424355556
3	WALKING_DOWNSTAIRS	24	FrequencyBodyGyroscopeSTD-Y	-0.523412701636364
4	SITTING	1	FrequencyBodyGyroscopeSTD-Y	-0.962345042553192
4	SITTING	3	FrequencyBodyGyroscopeSTD-Y	-0.939609988461538
4	SITTING	5	FrequencyBodyGyroscopeSTD-Y	-0.947571471590909
4	SITTING	6	FrequencyBodyGyroscopeSTD-Y	-0.944901470363636
4	SITTING	7	FrequencyBodyGyroscopeSTD-Y	-0.93824472
4	SITTING	8	FrequencyBodyGyroscopeSTD-Y	-0.96892443326087
4	SITTING	11	FrequencyBodyGyroscopeSTD-Y	-0.982137919056604
4	SITTING	14	FrequencyBodyGyroscopeSTD-Y	-0.958227403148148
4	SITTING	15	FrequencyBodyGyroscopeSTD-Y	-0.973456092372881
4	SITTING	16	FrequencyBodyGyroscopeSTD-Y	-0.954343752463768
4	SITTING	17	FrequencyBodyGyroscopeSTD-Y	-0.984813098125
4	SITTING	19	FrequencyBodyGyroscopeSTD-Y	-0.955598610136986
4	SITTING	21	FrequencyBodyGyroscopeSTD-Y	-0.974723217647059
4	SITTING	22	FrequencyBodyGyroscopeSTD-Y	-0.946107943548387
4	SITTING	23	FrequencyBodyGyroscopeSTD-Y	-0.943733421029412
4	SITTING	25	FrequencyBodyGyroscopeSTD-Y	-0.979828883230769
4	SITTING	26	FrequencyBodyGyroscopeSTD-Y	-0.969488188974359
4	SITTING	27	FrequencyBodyGyroscopeSTD-Y	-0.981037690285715
4	SITTING	28	FrequencyBodyGyroscopeSTD-Y	-0.953207017222222
4	SITTING	29	FrequencyBodyGyroscopeSTD-Y	-0.987259808666667
4	SITTING	30	FrequencyBodyGyroscopeSTD-Y	-0.973804950806452
4	SITTING	2	FrequencyBodyGyroscopeSTD-Y	-0.977356188695652
4	SITTING	4	FrequencyBodyGyroscopeSTD-Y	-0.954120419
4	SITTING	9	FrequencyBodyGyroscopeSTD-Y	-0.910583361
4	SITTING	10	FrequencyBodyGyroscopeSTD-Y	-0.983579646666666
4	SITTING	12	FrequencyBodyGyroscopeSTD-Y	-0.959040695686275
4	SITTING	13	FrequencyBodyGyroscopeSTD-Y	-0.97827070877551
4	SITTING	18	FrequencyBodyGyroscopeSTD-Y	-0.985710087894737
4	SITTING	20	FrequencyBodyGyroscopeSTD-Y	-0.958015696363637
4	SITTING	24	FrequencyBodyGyroscopeSTD-Y	-0.976252427794117
5	STANDING	1	FrequencyBodyGyroscopeSTD-Y	-0.987107727735849
5	STANDING	3	FrequencyBodyGyroscopeSTD-Y	-0.923125941147541
5	STANDING	5	FrequencyBodyGyroscopeSTD-Y	-0.931857811428572
5	STANDING	6	FrequencyBodyGyroscopeSTD-Y	-0.942539174210527
5	STANDING	7	FrequencyBodyGyroscopeSTD-Y	-0.945818157735849
5	STANDING	8	FrequencyBodyGyroscopeSTD-Y	-0.968055495925926
5	STANDING	11	FrequencyBodyGyroscopeSTD-Y	-0.994353086595745
5	STANDING	14	FrequencyBodyGyroscopeSTD-Y	-0.944306864
5	STANDING	15	FrequencyBodyGyroscopeSTD-Y	-0.969442882075472
5	STANDING	16	FrequencyBodyGyroscopeSTD-Y	-0.978402418717949
5	STANDING	17	FrequencyBodyGyroscopeSTD-Y	-0.983946584871795
5	STANDING	19	FrequencyBodyGyroscopeSTD-Y	-0.966967238082192
5	STANDING	21	FrequencyBodyGyroscopeSTD-Y	-0.954080913707865
5	STANDING	22	FrequencyBodyGyroscopeSTD-Y	-0.962172736666666
5	STANDING	23	FrequencyBodyGyroscopeSTD-Y	-0.945871186029412
5	STANDING	25	FrequencyBodyGyroscopeSTD-Y	-0.975960666081081
5	STANDING	26	FrequencyBodyGyroscopeSTD-Y	-0.981740873108108
5	STANDING	27	FrequencyBodyGyroscopeSTD-Y	-0.98185775725
5	STANDING	28	FrequencyBodyGyroscopeSTD-Y	-0.936101609113924
5	STANDING	29	FrequencyBodyGyroscopeSTD-Y	-0.98964372123077
5	STANDING	30	FrequencyBodyGyroscopeSTD-Y	-0.939469774067796
5	STANDING	2	FrequencyBodyGyroscopeSTD-Y	-0.97103605037037
5	STANDING	4	FrequencyBodyGyroscopeSTD-Y	-0.945825840178571
5	STANDING	9	FrequencyBodyGyroscopeSTD-Y	-0.941950576888889
5	STANDING	10	FrequencyBodyGyroscopeSTD-Y	-0.958399857954545
5	STANDING	12	FrequencyBodyGyroscopeSTD-Y	-0.938529853770492
5	STANDING	13	FrequencyBodyGyroscopeSTD-Y	-0.97142515122807
5	STANDING	18	FrequencyBodyGyroscopeSTD-Y	-0.978801848493151
5	STANDING	20	FrequencyBodyGyroscopeSTD-Y	-0.901237499589041
5	STANDING	24	FrequencyBodyGyroscopeSTD-Y	-0.965798055507246
6	LAYING	1	FrequencyBodyGyroscopeSTD-Y	-0.9512320494
6	LAYING	3	FrequencyBodyGyroscopeSTD-Y	-0.977032495483871
6	LAYING	5	FrequencyBodyGyroscopeSTD-Y	-0.977257800961538
6	LAYING	6	FrequencyBodyGyroscopeSTD-Y	-0.945365097894737
6	LAYING	7	FrequencyBodyGyroscopeSTD-Y	-0.939727873653846
6	LAYING	8	FrequencyBodyGyroscopeSTD-Y	-0.950316470925926
6	LAYING	11	FrequencyBodyGyroscopeSTD-Y	-0.982660631754386
6	LAYING	14	FrequencyBodyGyroscopeSTD-Y	-0.929955407058824
6	LAYING	15	FrequencyBodyGyroscopeSTD-Y	-0.959991907083334
6	LAYING	16	FrequencyBodyGyroscopeSTD-Y	-0.968135251857143
6	LAYING	17	FrequencyBodyGyroscopeSTD-Y	-0.970627806901408
6	LAYING	19	FrequencyBodyGyroscopeSTD-Y	-0.959831365783132
6	LAYING	21	FrequencyBodyGyroscopeSTD-Y	-0.946599855444444
6	LAYING	22	FrequencyBodyGyroscopeSTD-Y	-0.960711254583333
6	LAYING	23	FrequencyBodyGyroscopeSTD-Y	-0.954997309583333
6	LAYING	25	FrequencyBodyGyroscopeSTD-Y	-0.932293334794521
6	LAYING	26	FrequencyBodyGyroscopeSTD-Y	-0.977491843421053
6	LAYING	27	FrequencyBodyGyroscopeSTD-Y	-0.983052318513514
6	LAYING	28	FrequencyBodyGyroscopeSTD-Y	-0.957552988125
6	LAYING	29	FrequencyBodyGyroscopeSTD-Y	-0.992240785652174
6	LAYING	30	FrequencyBodyGyroscopeSTD-Y	-0.965134152428571
6	LAYING	2	FrequencyBodyGyroscopeSTD-Y	-0.981910616458334
6	LAYING	4	FrequencyBodyGyroscopeSTD-Y	-0.956182500185185
6	LAYING	9	FrequencyBodyGyroscopeSTD-Y	-0.9231319366
6	LAYING	10	FrequencyBodyGyroscopeSTD-Y	-0.953453496551724
6	LAYING	12	FrequencyBodyGyroscopeSTD-Y	-0.955343675666667
6	LAYING	13	FrequencyBodyGyroscopeSTD-Y	-0.959944126451613
6	LAYING	18	FrequencyBodyGyroscopeSTD-Y	-0.983457774923077
6	LAYING	20	FrequencyBodyGyroscopeSTD-Y	-0.973092518088235
6	LAYING	24	FrequencyBodyGyroscopeSTD-Y	-0.95779294875
1	WALKING	1	FrequencyBodyGyroscopeSTD-Z	-0.436562227473684
1	WALKING	3	FrequencyBodyGyroscopeSTD-Z	-0.545896388103448
1	WALKING	5	FrequencyBodyGyroscopeSTD-Z	-0.420367075178571
1	WALKING	6	FrequencyBodyGyroscopeSTD-Z	-0.512209233508772
1	WALKING	7	FrequencyBodyGyroscopeSTD-Z	-0.463270018245614
1	WALKING	8	FrequencyBodyGyroscopeSTD-Z	-0.1429742348125
1	WALKING	11	FrequencyBodyGyroscopeSTD-Z	-0.498554639491526
1	WALKING	14	FrequencyBodyGyroscopeSTD-Z	-0.180232949016949
1	WALKING	15	FrequencyBodyGyroscopeSTD-Z	-0.543997593703704
1	WALKING	16	FrequencyBodyGyroscopeSTD-Z	-0.403219791372549
1	WALKING	17	FrequencyBodyGyroscopeSTD-Z	-0.438768699508197
1	WALKING	19	FrequencyBodyGyroscopeSTD-Z	-0.220271190807692
1	WALKING	21	FrequencyBodyGyroscopeSTD-Z	-0.385505359038462
1	WALKING	22	FrequencyBodyGyroscopeSTD-Z	-0.253173876956522
1	WALKING	23	FrequencyBodyGyroscopeSTD-Z	-0.287820868152542
1	WALKING	25	FrequencyBodyGyroscopeSTD-Z	-0.603544209459459
1	WALKING	26	FrequencyBodyGyroscopeSTD-Z	-0.426232090508475
1	WALKING	27	FrequencyBodyGyroscopeSTD-Z	-0.297847512280702
1	WALKING	28	FrequencyBodyGyroscopeSTD-Z	-0.308243390425926
1	WALKING	29	FrequencyBodyGyroscopeSTD-Z	-0.494117483018868
1	WALKING	30	FrequencyBodyGyroscopeSTD-Z	-0.237941473615385
1	WALKING	2	FrequencyBodyGyroscopeSTD-Z	-0.559856635084746
1	WALKING	4	FrequencyBodyGyroscopeSTD-Z	-0.716458475166667
1	WALKING	9	FrequencyBodyGyroscopeSTD-Z	-0.342367223269231
1	WALKING	10	FrequencyBodyGyroscopeSTD-Z	-0.273292866226415
1	WALKING	12	FrequencyBodyGyroscopeSTD-Z	-0.4222565212
1	WALKING	13	FrequencyBodyGyroscopeSTD-Z	-0.455333900526316
1	WALKING	18	FrequencyBodyGyroscopeSTD-Z	-0.54840977125
1	WALKING	20	FrequencyBodyGyroscopeSTD-Z	-0.264957205764706
1	WALKING	24	FrequencyBodyGyroscopeSTD-Z	-0.453337858448276
2	WALKING_UPSTAIRS	1	FrequencyBodyGyroscopeSTD-Z	-0.57170784
2	WALKING_UPSTAIRS	3	FrequencyBodyGyroscopeSTD-Z	-0.561097649661017
2	WALKING_UPSTAIRS	5	FrequencyBodyGyroscopeSTD-Z	-0.380378006808511
2	WALKING_UPSTAIRS	6	FrequencyBodyGyroscopeSTD-Z	-0.309998085098039
2	WALKING_UPSTAIRS	7	FrequencyBodyGyroscopeSTD-Z	-0.393062890647059
2	WALKING_UPSTAIRS	8	FrequencyBodyGyroscopeSTD-Z	0.263202878429268
2	WALKING_UPSTAIRS	11	FrequencyBodyGyroscopeSTD-Z	-0.729928728518519
2	WALKING_UPSTAIRS	14	FrequencyBodyGyroscopeSTD-Z	0.522454216314815
2	WALKING_UPSTAIRS	15	FrequencyBodyGyroscopeSTD-Z	-0.523744300833334
2	WALKING_UPSTAIRS	16	FrequencyBodyGyroscopeSTD-Z	-0.387309489901961
2	WALKING_UPSTAIRS	17	FrequencyBodyGyroscopeSTD-Z	-0.2778914704375
2	WALKING_UPSTAIRS	19	FrequencyBodyGyroscopeSTD-Z	-0.207498123525
2	WALKING_UPSTAIRS	21	FrequencyBodyGyroscopeSTD-Z	0.0130916351042553
2	WALKING_UPSTAIRS	22	FrequencyBodyGyroscopeSTD-Z	-0.222431794690476
2	WALKING_UPSTAIRS	23	FrequencyBodyGyroscopeSTD-Z	-0.0822521122215687
2	WALKING_UPSTAIRS	25	FrequencyBodyGyroscopeSTD-Z	-0.601112612153846
2	WALKING_UPSTAIRS	26	FrequencyBodyGyroscopeSTD-Z	-0.362052183090909
